country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
European Union (28),1995,Unknown,2289522.0,,96.201,0.199,4201.687,38.476,0.924,4080.869,61.257,1.524,8.432,0.361,0.205,8.681,0.372,0.211,1527.871,3.157,4885.122,10.093,0.432,4346.036,271419.938,290071.719,186396.094,365.671,15669.746,25342.363,64352.113,290.257,13070.632,1.294,29.576,0.061,780.891,1.613,0.691,4.291,-120.818,-0.25,816.45,1.054,359.424,0.23,1719.806,3.553,0.098,47.343,67.641,15.429,17.855,14.089,17.355,28.81,29.378,18.144,38.75,3.821,15.794,3.73,20.361,9.844,9.063,18.512,-2.224,18.42,21.176,16.271,0.036,0.127,0.173,0.01,5252.848,4862.383,683.435,16.266
European Union (28),1996,Unknown,2289522.0,,93.238,0.192,4307.067,105.38,2.508,4188.194,107.325,2.63,8.645,0.361,0.204,8.89,0.371,0.209,1517.734,3.133,4869.535,10.051,0.42,4439.273,275727.0,294259.875,187913.844,395.139,16526.176,25223.492,66116.117,336.449,13070.632,1.294,29.468,0.061,856.429,1.768,0.691,4.291,-118.873,-0.245,811.745,1.054,368.498,0.23,1764.006,3.641,0.095,46.192,67.641,14.651,17.755,13.836,16.817,28.237,29.081,18.064,38.346,3.983,15.949,3.68,20.302,10.611,8.41,19.444,-1.977,18.338,20.804,16.168,0.036,0.129,0.175,0.01,5357.689,4968.446,562.468,13.059
European Union (28),1997,Unknown,2289522.0,,95.485,0.197,4216.618,-90.449,-2.1,4085.489,-102.705,-2.452,8.422,0.341,0.2,8.692,0.352,0.206,1450.19,2.989,4782.46,9.859,0.399,4534.758,279943.625,298345.375,189364.031,424.429,17374.59,25092.361,67862.883,382.922,13070.632,1.294,29.29,0.06,848.415,1.749,0.691,4.291,-131.128,-0.27,802.668,1.054,357.822,0.23,1746.765,3.601,0.096,46.473,67.641,14.416,17.28,12.844,16.153,27.678,28.785,17.964,37.947,4.131,16.082,3.622,20.231,11.281,8.303,19.192,-1.77,17.889,20.77,16.055,0.036,0.131,0.177,0.01,5232.79,4861.025,565.842,13.419
European Union (28),1998,Unknown,2289522.0,,97.477,0.201,4212.842,-3.775,-0.09,4116.948,31.46,0.77,8.484,0.331,0.2,8.681,0.339,0.204,1394.296,2.873,4858.315,10.011,0.391,4632.235,284156.469,302462.344,190758.328,453.152,18248.152,24996.469,69634.539,430.05,13070.632,1.294,28.723,0.059,873.564,1.8,0.691,4.291,-95.894,-0.198,771.232,1.054,330.128,0.23,1771.655,3.651,0.097,47.128,67.641,14.768,17.334,13.521,15.961,27.178,28.505,17.884,37.569,4.271,16.22,3.576,20.165,11.896,8.536,19.553,-1.561,17.926,21.366,15.95,0.035,0.133,0.179,0.01,5186.272,4803.292,645.473,15.322
European Union (28),1999,Unknown,2289522.0,,98.555,0.203,4150.611,-62.231,-1.477,4024.17,-92.778,-2.254,8.286,0.313,0.196,8.546,0.323,0.202,1318.406,2.715,4846.542,9.979,0.377,4730.79,288307.062,306486.5,192076.719,480.563,19157.314,24870.027,71384.828,476.836,13070.632,1.294,27.411,0.056,909.161,1.872,0.691,4.291,-126.441,-0.26,757.507,1.054,314.022,0.23,1750.292,3.604,0.096,46.786,67.641,14.228,16.7,13.042,14.876,26.672,28.218,17.797,37.18,4.393,16.357,3.528,20.083,12.436,8.307,19.706,-2.106,17.269,21.337,15.841,0.035,0.135,0.18,0.011,5070.96,4714.81,695.931,16.767
European Union (28),2000,Unknown,2289522.0,,99.63,0.205,4169.245,18.634,0.449,3982.421,-41.749,-1.037,8.183,0.296,0.192,8.567,0.31,0.202,1352.636,2.779,4956.613,10.184,0.368,4830.419,292476.312,310468.906,193429.375,507.806,20089.186,24683.205,73095.438,524.094,13070.632,1.294,27.242,0.056,931.872,1.915,0.691,4.291,-186.824,-0.384,742.303,1.054,312.033,0.23,1710.609,3.515,0.097,47.258,67.641,13.761,16.343,12.927,14.699,26.166,27.929,17.712,36.786,4.499,16.484,3.475,19.986,12.938,7.849,19.619,-3.527,16.655,21.845,15.729,0.035,0.136,0.182,0.011,5028.858,4723.227,787.368,18.885
European Union (28),2001,Unknown,2289522.0,,96.878,0.199,4234.892,65.646,1.575,4013.84,31.419,0.789,8.227,0.29,0.191,8.68,0.306,0.201,1358.016,2.784,4944.564,10.135,0.357,4927.297,296711.188,314482.75,194787.375,533.963,21045.305,24462.152,74846.273,570.982,13070.632,1.294,26.157,0.054,956.12,1.96,0.691,4.291,-221.052,-0.453,726.646,1.054,306.704,0.23,1750.832,3.589,0.096,46.888,67.641,12.792,16.474,13.172,14.67,25.639,27.655,17.634,36.403,4.594,16.615,3.421,19.902,13.391,7.792,19.942,-4.639,16.919,21.978,15.62,0.034,0.138,0.183,0.011,5062.593,4777.898,709.673,16.758
European Union (28),2002,Unknown,2289522.0,,96.117,0.196,4217.927,-16.965,-0.401,4006.943,-6.897,-0.172,8.187,0.284,0.192,8.618,0.299,0.202,1351.9,2.762,4932.536,10.078,0.349,5023.414,300929.125,318489.688,196139.281,560.522,22004.42,24251.168,76583.492,617.993,13070.632,1.294,26.559,0.054,959.115,1.96,0.691,4.291,-210.984,-0.431,715.356,1.054,306.829,0.23,1737.225,3.549,0.096,47.011,67.641,12.241,16.052,12.759,13.964,25.113,27.377,17.55,36.005,4.692,16.72,3.368,19.819,13.794,8.181,19.426,-4.114,16.814,21.734,15.507,0.034,0.14,0.185,0.011,5033.44,4754.459,714.61,16.942
European Union (28),2003,Unknown,2289522.0,,97.224,0.198,4308.061,90.134,2.137,4112.541,105.598,2.635,8.371,0.285,0.194,8.769,0.299,0.203,1395.626,2.841,5099.448,10.38,0.354,5120.638,305237.188,322602.25,197534.906,587.474,23005.045,24055.648,78322.805,666.321,13070.632,1.294,26.952,0.055,1000.624,2.037,0.691,4.291,-195.519,-0.398,702.088,1.054,307.21,0.23,1739.308,3.54,0.098,48.328,67.641,11.258,15.57,12.187,13.268,24.539,27.087,17.452,35.574,4.779,16.826,3.312,19.728,14.173,7.823,19.55,-3.218,16.403,21.864,15.383,0.033,0.142,0.186,0.011,5132.972,4836.662,791.388,18.37
European Union (28),2004,Unknown,2289522.0,,101.528,0.206,4317.239,9.179,0.213,4141.78,29.239,0.711,8.397,0.278,0.192,8.753,0.29,0.2,1386.026,2.81,5170.653,10.483,0.347,5222.166,309554.438,326744.0,198920.922,613.224,24026.139,23880.189,80055.969,715.994,13070.632,1.294,25.749,0.052,1021.095,2.07,0.691,4.291,-175.459,-0.356,689.304,1.054,307.293,0.23,1733.168,3.514,0.101,49.673,67.641,11.248,15.078,12.169,12.748,23.988,26.79,17.356,35.136,4.854,16.919,3.264,19.621,14.515,7.517,19.322,-3.247,15.758,21.451,15.261,0.033,0.144,0.188,0.011,5146.907,4834.283,853.413,19.768
European Union (28),2005,Unknown,2289522.0,,101.96,0.206,4305.823,-11.417,-0.264,4149.823,8.043,0.194,8.381,0.271,0.192,8.696,0.281,0.2,1349.038,2.724,5259.377,10.622,0.343,5324.126,313860.25,330893.844,200269.969,640.193,25064.48,23724.189,81796.398,765.079,13070.632,1.294,26.97,0.054,1038.342,2.097,0.691,4.291,-156.0,-0.315,668.61,1.054,305.621,0.23,1740.428,3.515,0.099,49.085,67.641,10.53,14.54,12.027,11.683,23.415,26.484,17.261,34.667,4.931,17.003,3.221,19.517,14.784,7.752,19.22,-3.19,15.671,20.261,15.134,0.032,0.146,0.189,0.011,5124.913,4808.314,953.555,22.146
European Union (28),2006,Unknown,2289522.0,,104.687,0.211,4320.333,14.51,0.337,4104.192,-45.631,-1.1,8.262,0.257,0.19,8.697,0.271,0.199,1380.093,2.778,5364.459,10.799,0.336,5428.813,318180.594,334998.031,201650.062,668.435,26092.551,23508.051,83525.781,814.936,13070.632,1.294,28.242,0.057,1028.069,2.07,0.691,4.291,-216.14,-0.435,661.662,1.054,298.045,0.23,1729.384,3.482,0.1,49.857,67.641,9.915,14.106,11.413,11.318,22.816,26.172,17.153,34.184,5.015,17.058,3.169,19.41,15.013,8.127,18.5,-4.054,15.412,19.709,15.0,0.032,0.147,0.191,0.011,5101.37,4813.01,1044.127,24.168
European Union (28),2007,Unknown,2289522.0,,109.361,0.219,4262.018,-58.314,-1.35,4139.085,34.893,0.85,8.303,0.249,0.194,8.549,0.257,0.2,1390.024,2.788,5356.86,10.745,0.323,5538.174,322442.594,339137.125,203040.094,696.607,27112.922,23385.117,85189.508,865.298,13070.632,1.294,28.172,0.057,1020.371,2.047,0.691,4.291,-122.933,-0.247,645.76,1.054,300.428,0.23,1663.728,3.337,0.101,50.362,67.641,9.644,13.515,11.456,10.873,22.217,25.852,17.049,33.69,5.095,17.082,3.133,19.292,15.213,8.207,17.714,-2.676,14.785,19.399,14.868,0.031,0.149,0.192,0.012,5077.994,4737.599,1094.842,25.688
European Union (28),2008,Unknown,2289522.0,,101.268,0.202,4170.858,-91.16,-2.139,3999.857,-139.228,-3.364,7.991,0.238,0.188,8.332,0.248,0.196,1290.115,2.577,5295.445,10.579,0.315,5639.442,326613.469,343137.0,204330.203,723.878,28165.447,23214.115,86840.914,913.571,13070.632,1.294,27.272,0.054,1052.527,2.103,0.691,4.291,-171.001,-0.342,632.645,1.054,285.632,0.23,1651.403,3.299,0.096,48.273,67.641,8.814,13.004,10.824,9.772,21.626,25.53,16.936,33.177,5.168,17.106,3.09,19.179,15.36,8.148,17.759,-3.504,14.742,18.572,14.733,0.031,0.151,0.194,0.012,4940.868,4623.374,1124.588,26.963
European Union (28),2009,Unknown,2289522.0,,82.26,0.164,3824.658,-346.2,-8.3,3671.566,-328.291,-8.208,7.311,0.227,0.184,7.616,0.236,0.191,1128.878,2.248,4763.271,9.485,0.294,5721.702,330438.125,346808.562,205459.078,749.348,29148.658,23061.023,88406.633,952.697,13070.632,1.294,25.47,0.051,983.21,1.958,0.691,4.291,-153.093,-0.305,616.571,1.054,272.68,0.23,1565.715,3.118,0.078,39.126,67.641,6.959,12.126,9.973,8.654,20.99,25.207,16.812,32.668,5.226,17.102,3.048,19.064,15.387,7.709,16.999,-2.903,14.29,16.033,14.596,0.03,0.153,0.195,0.012,4572.642,4256.273,938.612,24.541
European Union (28),2010,Unknown,2289522.0,,80.744,0.16,3935.961,111.303,2.91,3772.44,100.874,2.747,7.491,0.227,0.182,7.815,0.236,0.19,1186.81,2.357,4967.952,9.865,0.299,5802.446,334374.062,350581.0,206645.891,775.237,30208.479,22897.5,89947.453,994.568,13070.632,1.294,25.889,0.051,1059.82,2.104,0.691,4.291,-163.521,-0.325,609.254,1.054,278.981,0.23,1540.827,3.06,0.083,41.871,67.641,6.392,11.8,9.712,8.505,20.344,24.874,16.68,32.144,5.281,17.099,3.005,18.934,15.449,7.587,17.017,-2.98,13.608,17.01,14.456,0.03,0.155,0.196,0.012,4687.521,4365.889,1031.991,26.22
European Union (28),2011,Unknown,2289522.0,,79.791,0.158,3796.547,-139.414,-3.542,3670.926,-101.514,-2.691,7.27,0.216,0.183,7.519,0.223,0.189,1202.561,2.382,4769.063,9.445,0.28,5882.237,338170.656,354251.906,207848.453,801.37,31170.902,22771.879,91429.367,1038.3,13070.632,1.294,26.133,0.052,962.423,1.906,0.691,4.291,-125.622,-0.249,593.642,1.054,275.684,0.23,1481.907,2.935,0.087,43.732,67.641,5.872,11.003,9.227,8.16,19.686,24.527,16.542,31.606,5.329,17.026,2.968,18.796,15.467,7.273,15.01,-2.38,13.043,15.899,14.306,0.029,0.156,0.198,0.012,4546.142,4214.83,972.516,25.616
European Union (28),2012,Unknown,2289522.0,,75.059,0.148,3745.053,-51.494,-1.356,3619.24,-51.686,-1.408,7.153,0.213,0.182,7.402,0.221,0.188,1235.828,2.443,4523.876,8.941,0.267,5957.296,341915.656,357871.156,209084.281,826.622,32104.174,22646.064,92863.562,1079.739,13070.632,1.294,25.252,0.05,933.273,1.845,0.691,4.291,-125.814,-0.249,590.217,1.054,277.325,0.23,1434.203,2.835,0.082,41.439,67.641,5.381,10.7,8.903,8.29,19.048,24.185,16.4,31.09,5.362,16.93,2.93,18.65,15.448,6.697,14.248,-2.226,12.477,14.976,14.155,0.029,0.158,0.199,0.012,4494.625,4162.039,778.823,20.796
European Union (28),2013,Unknown,2289522.0,,71.639,0.141,3652.721,-92.332,-2.465,3510.072,-109.167,-3.016,6.926,0.207,0.177,7.208,0.215,0.184,1200.653,2.369,4383.731,8.65,0.258,6028.935,345568.406,361381.219,210284.938,854.106,33016.09,22503.418,94263.078,1121.257,13070.632,1.294,27.484,0.054,911.915,1.799,0.691,4.291,-142.649,-0.281,578.274,1.054,279.517,0.23,1399.513,2.762,0.082,41.518,67.641,4.925,10.347,8.684,8.004,18.42,23.848,16.259,30.586,5.405,16.827,2.892,18.501,15.393,7.134,13.842,-2.788,12.088,14.097,14.011,0.028,0.159,0.2,0.012,4391.44,4057.058,731.01,20.013
European Union (28),2014,Unknown,2289522.0,,75.013,0.148,3477.217,-175.504,-4.805,3338.329,-171.743,-4.893,6.574,0.193,0.175,6.847,0.201,0.182,1134.571,2.234,4239.916,8.349,0.245,6103.948,349045.625,364719.531,211419.516,881.141,33832.305,22364.529,95645.555,1163.16,13070.632,1.294,27.034,0.053,816.216,1.607,0.691,4.291,-138.888,-0.273,566.06,1.054,281.923,0.23,1382.48,2.722,0.083,41.903,67.641,4.993,9.809,8.173,7.555,17.831,23.513,16.113,30.093,5.443,16.679,2.854,18.354,15.326,6.991,12.309,-2.574,11.911,13.721,13.864,0.028,0.161,0.201,0.012,4206.066,3866.258,762.699,21.934
European Union (28),2015,Unknown,2289522.0,,74.572,0.146,3517.214,39.997,1.15,3387.422,49.093,1.471,6.651,0.192,0.175,6.906,0.199,0.182,1106.426,2.172,4184.249,8.216,0.237,6178.52,352562.844,368106.969,212525.922,908.017,34682.633,22234.736,97063.867,1203.857,13070.632,1.294,26.877,0.053,850.33,1.67,0.691,4.291,-129.792,-0.255,562.12,1.054,283.584,0.23,1418.313,2.785,0.08,40.698,67.641,5.139,9.934,8.275,7.543,17.315,23.196,15.974,29.632,5.479,16.546,2.818,18.213,15.252,6.999,12.566,-2.346,11.987,13.404,13.726,0.027,0.162,0.203,0.013,4255.841,3900.449,667.034,18.965
European Union (28),2016,Unknown,2289522.0,,74.705,0.146,3492.712,-24.502,-0.697,3365.413,-22.009,-0.65,6.588,0.187,0.173,6.838,0.194,0.179,1013.407,1.984,4179.894,8.183,0.232,6253.225,356055.562,371472.406,213539.344,934.342,35591.445,22107.438,98492.898,1244.294,13070.632,1.294,26.325,0.052,908.811,1.779,0.691,4.291,-127.299,-0.249,557.088,1.054,282.543,0.23,1429.029,2.798,0.079,40.437,67.641,5.012,9.862,8.451,7.069,16.821,22.893,15.846,29.19,5.514,16.435,2.786,18.075,15.186,7.038,13.071,-2.889,11.945,13.457,13.596,0.027,0.164,0.204,0.013,4226.083,3870.317,687.182,19.675
European Union (28),2017,Unknown,2289522.0,,76.708,0.15,3504.593,11.881,0.34,3400.407,34.994,1.04,6.641,0.183,0.172,6.844,0.189,0.177,992.021,1.937,4195.051,8.193,0.226,6329.932,359560.156,374872.812,214531.359,960.95,36525.207,22003.252,99927.367,1285.323,13070.632,1.294,26.608,0.052,933.763,1.824,0.691,4.291,-104.186,-0.203,556.786,1.054,284.317,0.23,1434.464,2.801,0.08,41.029,67.641,5.082,9.738,8.454,6.835,16.363,22.595,15.722,28.755,5.544,16.328,2.758,17.939,15.128,6.87,13.1,-2.462,11.807,13.55,13.468,0.027,0.166,0.205,0.013,4246.936,3882.949,690.458,19.702
European Union (28),2018,Unknown,2289522.0,,77.972,0.152,3429.598,-74.995,-2.14,3376.764,-23.643,-0.695,6.579,0.178,0.171,6.682,0.181,0.174,936.57,1.825,4218.088,8.218,0.222,6407.904,362989.75,378249.531,215467.938,987.397,37443.582,21950.416,101355.781,1327.139,13070.632,1.294,26.448,0.052,918.373,1.789,0.691,4.291,-52.834,-0.103,550.395,1.054,279.28,0.23,1428.418,2.783,0.081,41.817,67.641,5.016,9.337,8.322,6.351,15.925,22.296,15.598,28.321,5.566,16.198,2.739,17.804,15.082,6.497,12.294,-1.374,11.661,13.794,13.339,0.026,0.167,0.206,0.013,4183.988,3806.674,788.49,22.991
European Union (28),2019,Unknown,2289522.0,,78.005,0.152,3269.461,-160.137,-4.669,3164.179,-212.585,-6.296,6.15,0.164,0.163,6.355,0.17,0.169,765.774,1.488,4041.444,7.855,0.21,6485.909,366259.219,381413.719,216233.703,1012.847,38380.465,21845.135,102778.875,1367.399,13070.632,1.294,25.45,0.049,936.883,1.821,0.691,4.291,-105.282,-0.205,540.703,1.054,278.533,0.23,1423.09,2.766,0.078,40.26,67.641,4.806,8.812,7.738,5.211,15.494,21.996,15.467,27.883,5.573,16.072,2.713,17.668,15.018,5.847,12.273,-2.78,11.465,13.19,13.209,0.026,0.168,0.208,0.013,3999.166,3637.708,771.983,23.612
European Union (28),2020,Unknown,2289522.0,,74.308,0.144,2953.655,-315.806,-9.659,2834.876,-329.303,-10.407,5.503,0.157,0.159,5.734,0.164,0.166,634.738,1.232,3658.792,7.103,0.203,6560.217,369212.844,384248.625,216868.438,1035.312,39287.93,21726.355,104056.078,1404.873,13070.632,1.294,22.465,0.044,907.465,1.762,0.691,4.291,-118.779,-0.231,526.594,1.054,274.612,0.23,1277.206,2.479,0.073,37.474,67.641,4.536,8.409,7.351,4.449,15.081,21.715,15.343,27.46,5.573,15.947,2.686,17.557,14.946,5.601,11.996,-3.454,11.653,12.7,13.084,0.026,0.17,0.209,0.013,3657.216,3308.106,705.137,23.873
European Union (28),2021,Unknown,2289522.0,,76.631,0.149,3145.654,191.999,6.5,3026.765,191.889,6.769,5.873,0.159,0.162,6.104,0.165,0.168,718.079,1.393,3993.822,7.749,0.21,6636.848,372358.5,387275.375,217586.516,1056.63,40240.332,21607.467,105392.664,1445.513,13070.632,1.294,21.318,0.041,952.404,1.848,0.691,4.291,-118.89,-0.231,523.882,1.054,275.392,0.23,1336.581,2.593,0.079,40.641,67.641,4.517,8.504,7.465,4.745,14.685,21.434,15.217,27.033,5.566,15.825,2.66,17.443,14.9,5.258,12.021,-3.346,11.591,13.482,12.96,0.025,0.171,0.21,0.013,3852.684,3503.568,848.167,26.963
European Union (28),2022,Unknown,2289522.0,,73.585,0.142,3053.913,-91.742,-2.916,2937.3,-89.465,-2.956,5.678,0.149,0.163,5.904,0.155,0.169,712.723,1.378,3957.802,7.651,0.201,6710.433,375412.438,390212.688,218299.234,1078.819,41079.508,21490.854,106758.344,1486.07,13070.632,1.294,22.189,0.043,839.175,1.622,0.691,4.291,-116.613,-0.225,517.717,1.054,271.201,0.23,1365.683,2.64,0.078,40.557,67.641,4.596,8.189,7.193,4.693,14.339,21.155,15.09,26.619,5.565,15.669,2.634,17.328,14.857,5.506,10.632,-3.293,11.467,13.455,12.834,0.025,0.172,0.211,0.013,3743.638,3404.953,903.89,29.598
European Union (28),2023,Unknown,2289522.0,,71.269,0.137,2815.768,-238.144,-7.798,2701.906,-235.394,-8.014,5.203,0.869,0.154,5.422,0.2635,0.16,566.71,1.091,71.392,4.1579999999999995,0.299,6781.702,378228.188,392914.562,218865.953,1100.768,41855.078,21376.99,108098.375,1526.315,13070.632,1.294,21.949,0.042,775.569,1.493,0.691,4.291,-113.863,-0.219,507.206,1.054,270.013,0.23,1340.026,2.58,0.077,40.245,67.641,4.541,7.451,6.524,3.68,14.022,20.869,14.955,26.196,5.561,15.497,2.609,17.204,14.813,5.341,9.817,-3.141,10.976,13.365,12.707,0.025,0.174,0.212,0.014,3497.411,3158.793,1.518,8.701
International aviation,1950,Unknown,2289522.0,,0.0,0.001,3.511,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,3.511,1046.535,0.0,0.0,0.0,277.373,3.511,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,3.511,0.399,0.067,0.0,67.641,0.0,0.059,0.179,0.0,0.0,0.002,0.151,0.0,0.0,0.0,0.111,0.013,0.543,0.0,0.0,0.076,0.227,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International aviation,1951,Unknown,2289522.0,,0.0,0.001,3.891,0.38,10.808,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,7.402,1046.535,0.0,0.0,0.0,277.373,7.402,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,3.891,0.399,0.067,0.0,67.641,0.0,0.061,0.179,0.0,0.0,0.003,0.151,0.0,0.0,0.0,0.111,0.025,0.543,0.0,0.0,0.076,0.226,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International aviation,1952,Unknown,2289522.0,,0.0,0.001,4.135,0.244,6.276,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,11.537,1046.535,0.0,0.0,0.0,277.373,11.537,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,4.135,0.399,0.067,0.0,67.641,0.0,0.064,0.179,0.0,0.0,0.005,0.151,0.0,0.0,0.0,0.111,0.037,0.543,0.0,0.0,0.076,0.228,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International aviation,1953,Unknown,2289522.0,,0.0,0.001,4.85,0.715,17.296,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,16.387,1046.535,0.0,0.0,0.0,277.373,16.387,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,4.85,0.399,0.067,0.0,67.641,0.0,0.073,0.179,0.0,0.0,0.007,0.151,0.0,0.0,0.0,0.111,0.049,0.543,0.0,0.0,0.076,0.25,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International aviation,1954,Unknown,2289522.0,,0.0,0.001,5.733,0.883,18.206,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,22.121,1046.535,0.0,0.0,0.0,277.373,22.121,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,5.733,0.399,0.067,0.0,67.641,0.0,0.084,0.179,0.0,0.0,0.009,0.151,0.0,0.0,0.0,0.111,0.062,0.543,0.0,0.0,0.076,0.279,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International aviation,1955,Unknown,2289522.0,,0.0,0.001,6.562,0.829,14.464,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,28.683,1046.535,0.0,0.0,0.0,277.373,28.683,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,6.562,0.399,0.067,0.0,67.641,0.0,0.088,0.179,0.0,0.0,0.011,0.151,0.0,0.0,0.0,0.111,0.076,0.543,0.0,0.0,0.076,0.286,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International aviation,1956,Unknown,2289522.0,,0.0,0.001,7.662,1.1,16.755,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,36.345,1046.535,0.0,0.0,0.0,277.373,36.345,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,7.662,0.399,0.067,0.0,67.641,0.0,0.097,0.179,0.0,0.0,0.013,0.151,0.0,0.0,0.0,0.111,0.09,0.543,0.0,0.0,0.076,0.307,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International aviation,1957,Unknown,2289522.0,,0.0,0.001,8.424,0.762,9.947,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,44.769,1046.535,0.0,0.0,0.0,277.373,44.769,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,8.424,0.399,0.067,0.0,67.641,0.0,0.103,0.179,0.0,0.0,0.016,0.151,0.0,0.0,0.0,0.111,0.105,0.543,0.0,0.0,0.076,0.323,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International aviation,1958,Unknown,2289522.0,,0.0,0.001,9.581,1.156,13.728,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,54.35,1046.535,0.0,0.0,0.0,277.373,54.35,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,9.581,0.399,0.067,0.0,67.641,0.0,0.114,0.179,0.0,0.0,0.019,0.151,0.0,0.0,0.0,0.111,0.119,0.543,0.0,0.0,0.076,0.352,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International aviation,1959,Unknown,2289522.0,,0.0,0.001,11.017,1.436,14.99,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,65.367,1046.535,0.0,0.0,0.0,277.373,65.367,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,11.017,0.399,0.067,0.0,67.641,0.0,0.124,0.179,0.0,0.0,0.022,0.151,0.0,0.0,0.0,0.111,0.135,0.543,0.0,0.0,0.076,0.38,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
